,secID,ticker,tradeDate,AccountsPayablesTDays,AccountsPayablesTRate,AdminiExpenseRate,ARTDays,ARTRate,ASSI,BLEV,BondsPayableToAsset,CashRateOfSales,CashToCurrentLiability,CMRA,CTOP,CTP5,CurrentAssetsRatio,CurrentAssetsTRate,CurrentRatio,DAVOL10,DAVOL20,DAVOL5,DDNBT,DDNCR,DDNSR,DebtEquityRatio,DebtsAssetRatio,DHILO,DilutedEPS,DVRAT,EBITToTOR,EGRO,EMA10,EMA120,EMA20,EMA5,EMA60,EPS,EquityFixedAssetRatio,EquityToAsset,EquityTRate,ETOP,ETP5,FinancialExpenseRate,FinancingCashGrowRate,FixAssetRatio,FixedAssetsTRate,GrossIncomeRatio,HBETA,HSIGMA,IntangibleAssetRatio,InventoryTDays,InventoryTRate,InvestCashGrowRate,LCAP,LFLO,LongDebtToAsset,LongDebtToWorkingCapital,LongTermDebtToAsset,MA10,MA120,MA20,MA5,MA60,MAWVAD,MFI,MLEV,NetAssetGrowRate,NetProfitGrowRate,NetProfitRatio,NOCFToOperatingNI,NonCurrentAssetsRatio,NPParentCompanyGrowRate,NPToTOR,OperatingExpenseRate,OperatingProfitGrowRate,OperatingProfitRatio,OperatingProfitToTOR,OperatingRevenueGrowRate,OperCashGrowRate,OperCashInToCurrentLiability,PB,PCF,PE,PS,PSY,QuickRatio,REVS10,REVS20,REVS5,ROA,ROA5,ROE,ROE5,RSI,RSTR12,RSTR24,SalesCostRatio,SaleServiceCashToOR,SUE,TaxRatio,TOBT,TotalAssetGrowRate,TotalAssetsTRate,TotalProfitCostRatio,TotalProfitGrowRate,VOL10,VOL120,VOL20,VOL240,VOL5,VOL60,WVAD,REC,DAREC,GREC,FY12P,DAREV,GREV,SFY12P,DASREV,GSREV,FEARNG,FSALESG,TA2EV,CFO2EV,ACCA,DEGM,SUOI,EARNMOM,FiftyTwoWeekHigh,Volatility,Skewness,ILLIQUIDITY,BackwardADJ,MACD,ADTM,ATR14,ATR6,BIAS10,BIAS20,BIAS5,BIAS60,BollDown,BollUp,CCI10,CCI20,CCI5,CCI88,KDJ_K,KDJ_D,KDJ_J,ROC6,ROC20,SBM,STM,UpRVI,DownRVI,RVI,SRMI,ChandeSD,ChandeSU,CMO,DBCD,ARC,OBV,OBV6,OBV20,TVMA20,TVMA6,TVSTD20,TVSTD6,VDEA,VDIFF,VEMA10,VEMA12,VEMA26,VEMA5,VMACD,VOSC,VR,VROC12,VROC6,VSTD10,VSTD20,KlingerOscillator,MoneyFlow20,AD,AD20,AD6,CoppockCurve,ASI,ChaikinOscillator,ChaikinVolatility,EMV14,EMV6,plusDI,minusDI,ADX,ADXR,Aroon,AroonDown,AroonUp,DEA,DIFF,DDI,DIZ,DIF,MTM,MTMMA,PVT,PVT6,PVT12,TRIX5,TRIX10,UOS,MA10RegressCoeff12,MA10RegressCoeff6,PLRC6,PLRC12,SwingIndex,Ulcer10,Ulcer5,Hurst,ACD6,ACD20,EMA12,EMA26,APBMA,BBI,BBIC,TEMA10,TEMA5,MA10Close,AR,BR,ARBR,CR20,MassIndex,BearPower,BullPower,Elder,NVI,PVI,RC12,RC24,JDQS20
98,688981.XSHG,688981,2021-01-14,38.6494,9.3145,0.2303,50.645,7.1083,26.0095,1.2916,0.0287,0.5907,2.4281,,0,,0.488,0.407,3.5466,0.0021,-0.0075,0.0087,1.8842,0.4751,2.5809,0.5346,0.2742,0.0368,0.48,,0.0993,0.2169,61.1164,63.4907,59.6182,62.7293,59.9189,0.5207,1.8681,0.7258,0.2823,0.0069,,-0.0385,4.6226,0.3885,0.4216,0.2381,1.26,0.0276,0.0091,78.7057,4.574,-0.7718,26.9495,24.9238,0.0719,0.3898,0.1366,60.949,62.7386,57.657,62.986,59.8135,123.5841,72.1654,1.0573,1.3471,3.3713,0.1308,17.6382,0.512,1.7953,0.1308,0.0058,3.4019,0.1479,0.1479,0.2357,5.654,0.5832,5.0902,31.9005,135.7156,18.8429,0.8333,3.3842,1.1358,1.162,1.0829,0.0308,,0.0833,,85.3887,-0.2569,-0.2569,0.7619,1.1376,1.6615,0.0069,,0.9991,0.1844,0.1535,3.3897,0.0492,0.0471,0.0396,0.0546,0.0558,0.0367,127.3109,1.6818,-0.1175,-42.0,0.007,0.3155,60,0.0621,-0.0743,56.0,0.4805,0.2139,0.4274,0.0343,0.0625,0.0253,-398.7941,3,0.4119,0.3741,0.3123,0.0086,1,2.026,0.3154,2.6931,3.0257,5.2355,11.2441,1.8322,7.2333,49.9071,65.4069,97.9761,131.5829,74.5737,117.079,79.9616,79.3716,81.1416,5.929,16.1957,20.06,29.3,1.8372,0.7257,71.6844,0.1196,7.42,16.36,37.5946,3.3034,0.8932,819130793,735789169.833,562631889.5,2422.22,3489.8879,1038.3482,906.1978,3770778.6289,6118171.9295,51512140.0367,49984993.0987,43866821.1692,56407329.9565,4694786.6012,16.563,1.5258,191.1863,33.6672,12189261.3418,15412089.5726,3.2962,48330102158.3,-1238.2421,-1290.6916,-1237.7266,28.0653,69.343,16.1688,25.7144,3.3004,2.5269,35.1212,8.1428,46.4728,44.4483,48,52,100,0.3017,1.3147,0.6666,0.8333,0.1667,7.67,6.584,-13.6822,-15.7154,-18.2592,0.0125,0.0047,55.8008,0.6289,0.965,0.8257,0.893,9.2024,0.9038,0.8266,0.6838,4.52,13.05,60.6489,59.3342,1.622,60.9075,0.9496,64.6111,64.1152,0.9502,141.552,110.3218,31.2302,165.8374,26.9045,1.3961,5.3261,0.0613,82.3182,91.0671,1.2328,1.0515,0.625
99,688981.XSHG,688981,2021-01-15,38.6494,9.3145,0.2303,50.645,7.1083,26.0095,1.2916,0.0287,0.5907,2.4281,,0,,0.488,0.407,3.5466,0.0042,-0.0057,0.0099,1.8071,0.4537,2.5782,0.5346,0.2742,0.0368,0.48,,0.0993,0.2169,61.2044,63.4594,59.8069,62.3528,59.974,0.5207,1.8681,0.7258,0.2823,0.0072,,-0.0385,4.6226,0.3885,0.4216,0.2381,1.2685,0.0278,0.0091,78.7057,4.574,-0.7718,26.9091,24.8834,0.0719,0.3898,0.1366,61.334,62.5888,57.9365,62.988,59.879,125.4388,67.0548,1.0597,1.3471,3.3713,0.1308,17.6382,0.512,1.7953,0.1308,0.0058,3.4019,0.1479,0.1479,0.2357,5.654,0.5832,4.8886,30.6372,130.3412,18.0967,0.75,3.3842,1.0667,1.0998,1.0002,0.0308,,0.0833,,73.6815,-0.2973,-0.2973,0.7619,1.1376,1.6615,0.0069,,0.9991,0.1844,0.1535,3.3897,0.0507,0.0465,0.0408,0.0546,0.0564,0.0372,73.5565,1.6818,-0.1175,-44.0,0.0072,0.3155,60,0.0647,-0.0743,54.0,0.4805,0.2139,0.4468,0.0359,0.0625,0.0253,-398.7941,3,0.3397,0.3806,0.1208,0.0088,1,1.5864,0.3539,2.7915,3.1997,0.4337,6.3233,-2.2036,2.8741,50.0349,65.8381,52.1204,97.8413,-102.5403,96.2146,71.1251,76.6228,60.1297,4.0014,9.9804,20.06,31.05,1.5922,0.9064,63.7237,0.0625,9.96,15.55,21.913,2.6382,0.8943,756272411,758613815.167,576631487.75,2514.0664,3722.5256,1092.9996,803.2803,4355005.1061,6691911.0151,53575093.1209,51965514.4681,45273603.453,58557680.6377,4673811.818,19.8785,1.4427,239.987,44.2007,12620869.8184,16138106.6341,2.8574,50119357556.7,-1298.6294,-1290.5709,-1244.9379,28.7092,40.5403,-5.448,36.3749,3.8633,2.8604,29.3654,8.3845,47.6869,46.1816,48,48,96,0.5,1.2932,0.7138,0.8569,0.1431,3.85,6.795,-16.1714,-15.2495,-17.4684,0.0102,0.0052,48.3239,0.692,0.8932,0.0911,0.6255,-32.2862,1.5444,1.9544,0.6838,2.98,7.05,60.7952,59.502,1.5176,61.0149,0.9905,63.8446,62.5409,0.9957,128.3849,107.7661,20.6188,152.6694,27.1838,0.9024,4.9724,0.0661,79.0583,91.0671,1.1727,1.01,0.5556
100,688981.XSHG,688981,2021-01-18,38.6494,9.3145,0.2303,50.645,7.1083,26.0095,1.2916,0.0287,0.5907,2.4281,,0,,0.488,0.407,3.5466,0.0069,-0.0037,0.0084,1.8071,0.4537,2.5694,0.5346,0.2742,0.0373,0.48,,0.0993,0.2169,61.2908,63.43,59.9853,62.1286,60.0299,0.5202,1.8681,0.7258,0.2823,0.0072,,-0.0385,4.6226,0.3885,0.4216,0.2381,1.2667,0.0276,0.0091,78.7057,4.574,-0.7718,26.9114,24.9366,0.0719,0.3898,0.1366,61.676,62.4463,58.2695,62.784,59.9533,120.0719,62.7074,1.0595,1.3471,3.3713,0.1308,17.6382,0.512,1.7953,0.1308,0.0058,3.4019,0.1479,0.1479,0.2357,5.654,0.5832,4.8999,30.708,130.6421,18.1385,0.75,3.3842,1.0587,1.121,0.9837,0.0308,,0.0833,,67.0373,-0.296,-0.296,0.7619,1.1376,1.6615,0.0069,,0.9991,0.1844,0.1535,3.3897,0.0529,0.046,0.0423,0.0547,0.0544,0.0379,102.4853,1.6818,-0.1175,-46.0,0.0072,0.3155,60,0.0646,-0.0743,52.0,0.4805,0.2139,0.4456,0.0358,0.0625,0.0253,-398.7941,3,0.342,0.3744,-0.0892,0.0081,1,1.2286,0.2969,2.7978,3.1464,0.0065,5.853,-1.7584,2.8801,50.3242,66.2148,-6.0437,63.507,-161.1887,64.4149,63.6024,72.2827,46.2418,0.1461,12.1047,21.83,31.05,1.6171,0.7855,67.3063,0.0554,8.97,15.63,27.0732,2.277,0.8954,822386617,782457560.5,595449979.0,2632.5825,3791.7045,1127.0164,813.192,4948980.9754,7324884.4524,55854931.8262,54142236.2422,46817351.7898,61076522.4251,4751806.954,18.7694,1.6912,14.9242,10.1911,12347713.7634,16699962.3559,2.0747,52504346984.0,-1287.6104,-1288.7493,-1258.9512,29.0748,-2.9287,-10.2899,34.2639,3.589,1.118,25.3927,14.494,44.9719,46.1478,48,44,92,0.6536,1.2679,0.5344,0.7672,0.2328,3.42,6.813,-16.0855,-15.1678,-17.0299,0.0076,0.0054,50.673,0.7243,0.7343,-0.2954,0.4768,-24.0673,1.9637,2.6003,0.6857,1.1,10.71,60.9313,59.6634,1.312,61.0566,0.9899,63.2827,61.8487,0.9999,127.1634,104.8005,22.3629,133.6776,27.3997,-0.7694,2.1106,0.0467,79.0583,91.1854,1.0923,1.0175,0.625
101,688981.XSHG,688981,2021-01-19,38.6494,9.3145,0.2303,50.645,7.1083,26.0095,1.2916,0.0287,0.5907,2.4281,,0,,0.488,0.407,3.5466,0.0081,-0.0026,0.0093,1.8042,0.4555,2.56,0.5346,0.2742,0.0373,0.48,,0.0993,0.2169,61.1434,63.3813,60.0324,61.579,60.0447,0.5202,1.8681,0.7258,0.2823,0.0074,,-0.0385,4.6226,0.3885,0.4216,0.2381,1.2698,0.0275,0.0091,78.7057,4.574,-0.7718,26.8918,24.9169,0.0719,0.3898,0.1366,61.847,62.3507,58.5755,62.112,59.9872,113.3962,58.0148,1.0607,1.3471,3.3713,0.1308,17.6382,0.512,1.7953,0.1308,0.0058,3.4019,0.1479,0.1479,0.2357,5.654,0.5832,4.8046,30.1105,128.1004,17.7856,0.6667,3.3842,1.0291,1.1126,0.9474,0.0308,,0.0833,,58.9744,-0.3156,-0.3156,0.7619,1.1376,1.6615,0.0069,,0.9991,0.1844,0.1535,3.3897,0.0534,0.0453,0.0427,0.0546,0.0546,0.038,102.2424,1.6818,-0.136,-48.0,0.0074,0.548,60,0.0658,0.0393,52.0,0.4805,0.2139,0.4554,0.0365,0.0625,0.0253,-398.7941,3,0.3079,0.3686,-0.2877,0.0081,1,0.7752,0.4652,2.7622,3.0053,-2.2103,3.2514,-2.6275,0.8215,50.7945,66.3565,-38.3533,51.2387,-94.8878,55.948,53.5685,66.0446,28.6163,-3.5407,11.2583,17.22,32.2,1.4015,0.8853,61.2865,0.0283,9.51,15.63,24.3437,1.9137,0.8953,776473736,786518264.833,613759700.75,2676.7789,3487.3117,1115.8099,766.8717,5184350.3075,6125827.6361,54047286.2214,52876181.5896,46750353.9535,56021975.2834,1882954.6572,18.1941,1.6466,-2.6091,-36.9202,11463246.887,16583296.7136,1.2126,53375150328.6,-1330.3293,-1289.275,-1271.3129,27.8168,-43.0849,-24.9276,31.2807,3.7464,-1.7186,22.2906,12.7234,42.6188,46.1636,48,40,88,0.7504,1.138,0.4548,0.7274,0.2726,1.71,6.543,-16.9787,-15.4535,-16.755,0.0046,0.0053,42.6137,0.72,0.5216,-0.6366,0.3037,-7.9596,2.6669,3.6434,0.687,-2.23,9.72,60.8619,59.7239,1.1868,60.7373,1.0043,62.3004,60.7111,1.0226,123.9533,104.7022,19.2511,148.3968,27.5342,-0.3281,1.9719,0.038,77.5202,91.1854,1.0473,1.0351,0.5556
102,688981.XSHG,688981,2021-01-20,38.6494,9.3145,0.2303,50.645,7.1083,26.0095,1.2916,0.0287,0.5907,2.4281,,0,,0.488,0.407,3.5466,0.0075,-0.0017,0.0091,1.8042,0.4555,2.56,0.5346,0.2742,0.0373,0.48,,0.0993,0.2169,60.8283,63.3156,59.9732,60.856,60.0239,0.5202,1.8681,0.7258,0.2823,0.0075,,-0.0385,4.6226,0.3885,0.4216,0.2381,1.2644,0.0275,0.0091,78.7057,4.574,-0.7718,26.8739,24.8991,0.0719,0.3898,0.1366,61.733,62.2557,58.8215,61.462,59.999,104.3082,51.5309,1.0618,1.3471,3.3713,0.1308,17.6382,0.512,1.7953,0.1308,0.0058,3.4019,0.1479,0.1479,0.2357,5.654,0.5832,4.7196,29.5778,125.8341,17.4709,0.5833,3.3842,0.9812,1.0903,0.9481,0.0308,,0.0833,,53.6462,-0.3335,-0.3335,0.7619,1.1376,1.6615,0.0069,,0.9991,0.1844,0.1535,3.3897,0.0525,0.045,0.0433,0.0545,0.0541,0.0383,86.529,1.6818,-0.136,-50.0,0.0066,0.3568,60,0.0587,-0.0897,50.0,0.3594,0.1253,0.4644,0.0373,0.0625,0.0253,-398.7941,3,0.2774,0.3576,-0.4583,0.0082,1,0.3,0.4562,2.7206,2.8678,-3.763,1.0005,-3.3386,-0.9817,51.2768,66.3662,-100.2593,19.8918,-111.4228,24.2457,41.6478,57.9123,9.1188,-6.9392,9.0292,17.51,32.2,1.2146,0.9908,55.0739,-0.0188,10.58,15.5,18.865,1.706,0.8954,731233301,775878729.333,628238762.8,2725.1274,3482.2624,1093.2231,772.9739,5160068.894,5062943.2399,52446040.5448,51701451.345,46638508.1051,52428128.5223,-194251.3082,17.2612,1.7834,14.0919,5.3058,11916812.648,16283726.8954,0.3259,54363229739.5,-1354.8172,-1290.4349,-1293.2236,24.0489,-103.1085,-36.4413,14.1524,1.9843,-2.2166,19.6139,18.4979,37.3267,40.3519,48,36,84,0.7879,0.9379,0.1848,0.5924,0.4076,-1.14,5.823,-17.7791,-16.0029,-16.576,0.0015,0.0049,40.8627,0.6749,0.3083,-0.7757,0.0935,-37.6522,3.5427,4.8443,0.6742,-5.85,7.41,60.6385,59.7006,1.466,60.438,1.0173,61.1166,59.5083,1.0391,120.6189,103.9271,16.6918,130.6925,27.4731,-1.6298,0.5502,0.0367,76.1487,91.1854,1.0197,1.0763,0.5
103,688981.XSHG,688981,2021-01-21,38.6494,9.3145,0.2303,50.645,7.1083,26.0095,1.2916,0.0287,0.5907,2.4281,,0,,0.488,0.407,3.5466,0.0079,-0.001,0.0048,1.8042,0.4555,2.5514,0.5346,0.2742,0.0368,0.48,,0.0993,0.2169,60.5522,63.2494,59.91,60.3407,60.0005,0.5202,1.8681,0.7258,0.2823,0.0075,,-0.0385,4.6226,0.3885,0.4216,0.2381,1.2451,0.0274,0.0091,78.7057,4.574,-0.7718,26.8722,24.8974,0.0719,0.3898,0.1366,61.741,62.1452,59.022,60.496,59.9987,91.4697,45.3304,1.0619,1.3471,3.3713,0.1308,17.6382,0.512,1.7953,0.1308,0.0058,3.4019,0.1479,0.1479,0.2357,5.654,0.5832,4.7116,29.528,125.6223,17.4415,0.5,3.3842,1.0014,1.0725,0.9247,0.0308,,0.0833,,51.7578,-0.3352,-0.3352,0.7619,1.1376,1.6615,0.0069,,0.9991,0.1844,0.1535,3.3897,0.0527,0.0448,0.0438,0.0544,0.0496,0.0385,56.6943,1.6818,-0.136,-52.0,0.0066,0.3568,60,0.0588,-0.0897,48.0,0.3594,0.1253,0.4653,0.0373,0.0625,0.0253,-398.7941,3,0.2746,0.3484,-0.6238,0.0078,1,-0.0408,0.3509,2.662,2.7065,-3.9374,0.488,-1.9605,-1.1479,51.6605,66.3835,-118.0297,6.7592,-96.4998,13.3464,31.6761,49.1669,-3.3055,-5.3463,7.2514,19.09,29.41,1.0527,1.0805,49.3484,0.0013,10.68,14.69,15.8061,1.4919,0.8968,683170807,764777944.167,638612641.15,2774.7293,3480.9673,1074.3124,774.2281,5007579.7575,4397623.2117,51649032.0821,51141611.7535,46743988.5418,50972917.0149,-1219913.0916,17.5237,1.4888,23.8174,6.1099,11500616.7835,16069456.5516,-0.5699,55350108638.3,-1359.3705,-1292.9571,-1311.4998,19.524,-107.2439,-39.2873,-2.6001,0.8914,-2.9441,17.3729,18.6885,32.8362,36.4079,48,32,80,0.7828,0.7624,0.111,0.5555,0.4445,0.08,5.438,-17.86,-16.4261,-16.432,-0.001,0.0042,37.7605,0.6022,0.1522,-0.912,-0.1053,-14.4811,4.2126,5.1401,0.6628,-4.96,4.62,60.4341,59.6717,1.4724,60.1466,1.0141,60.2608,58.9995,1.041,128.8264,110.5494,18.277,128.4375,27.1791,-1.9141,-0.0141,0.032,76.1487,91.0319,1.0092,1.0589,0.5
104,688981.XSHG,688981,2021-01-22,38.6494,9.3145,0.2303,50.645,7.1083,26.0095,1.2916,0.0287,0.5907,2.4281,,0,,0.488,0.407,3.5466,0.0067,0.0004,0.0015,1.8042,0.4555,2.5514,0.5346,0.2742,0.0368,0.48,,0.0993,0.2169,59.9336,63.1486,59.6471,59.2771,59.907,0.5202,1.8681,0.7258,0.2823,0.0078,,-0.0385,4.6226,0.3885,0.4216,0.2381,1.2468,0.0274,0.0091,78.7057,4.574,-0.7718,26.8351,24.8603,0.0719,0.3898,0.1366,61.297,61.9959,59.179,59.606,59.9365,78.3275,39.8742,1.0642,1.3471,3.3713,0.1308,17.6382,0.512,1.7953,0.1308,0.0058,3.4019,0.1479,0.1479,0.2357,5.654,0.5832,4.5401,28.4527,121.0473,16.8063,0.4167,3.3842,0.9279,1.0581,0.9278,0.0308,,0.0833,,39.1995,-0.3723,-0.3723,0.7619,1.1376,1.6615,0.0069,,0.9991,0.1844,0.1535,3.3897,0.0511,0.0444,0.0448,0.0543,0.0459,0.0384,48.4577,1.6818,-0.136,-54.0,0.0068,0.3568,60,0.061,-0.0897,46.0,0.3594,0.1253,0.4847,0.0389,0.0625,0.0253,-398.7941,3,0.2132,0.32,-0.7024,0.0079,1,-0.5422,0.3829,2.6761,2.7321,-6.7654,-3.4286,-4.1204,-4.6491,52.1407,66.2173,-144.1491,-28.4369,-118.5275,-18.3903,21.5369,39.9569,-15.3031,-10.898,5.8137,18.15,29.41,0.9123,1.2312,42.5612,-0.0721,11.55,14.69,11.9665,0.2939,0.8973,637002246,734423186.333,647795475.3,2847.5028,3184.2769,1011.3194,655.2965,4741096.3546,3675162.7428,50652582.7944,50376527.0222,46701364.2794,49371465.0099,-2131867.2236,18.9494,1.4349,-11.0201,-33.4318,11775648.4661,15067942.2406,-1.4351,56807597223.8,-1401.9876,-1296.5041,-1338.7907,14.1462,-163.2837,-50.44,-7.9405,0.3093,-4.3246,14.9772,23.1365,31.3124,34.4819,48,28,76,0.7151,0.444,0.0422,0.5211,0.4789,-4.44,4.236,-19.5414,-17.4027,-16.559,-0.0039,0.0033,34.892,0.4948,-0.003,-0.8694,-0.3102,-46.8374,5.4427,5.8371,0.6879,-10.0,3.85,59.9289,59.4849,1.686,59.5292,1.0416,58.7132,57.3642,1.0726,134.589,124.9837,9.6053,118.9027,26.912,-2.8649,-0.0049,0.05,73.3755,91.0319,0.9438,1.0387,0.5714
105,688981.XSHG,688981,2021-01-25,38.6494,9.3145,0.2303,50.645,7.1083,26.0095,1.2916,0.0287,0.5907,2.4281,,0,,0.488,0.407,3.5466,0.0035,0.0016,-0.0035,1.8042,0.4555,2.5772,0.5346,0.2742,0.0373,0.48,,0.0993,0.2169,59.5857,63.0638,59.4922,58.8581,59.8451,0.5202,1.8681,0.7258,0.2823,0.0077,,-0.0385,4.6226,0.3885,0.4216,0.2381,1.2528,0.0274,0.0091,78.7057,4.574,-0.7718,26.8502,24.8754,0.0719,0.3898,0.1366,60.829,61.8487,59.4085,58.874,59.8662,75.9387,35.0339,1.0633,1.3471,3.3713,0.1308,17.6382,0.512,1.7953,0.1308,0.0058,3.4019,0.1479,0.1479,0.2357,5.654,0.5832,4.6092,28.8858,122.89,17.0622,0.5,3.3842,0.9254,1.0859,0.9407,0.0308,,0.0833,,46.0432,-0.3572,-0.3572,0.7619,1.1376,1.6615,0.0069,,0.9991,0.1844,0.1535,3.3897,0.0474,0.0439,0.0455,0.0541,0.0404,0.0375,59.2235,1.6818,-0.136,-56.0,0.0067,0.3568,60,0.0601,-0.0897,44.0,0.3594,0.1253,0.4767,0.0383,0.0625,0.0253,-398.7941,3,0.2379,0.2934,-0.7976,0.0078,1,-0.73,0.2399,2.6821,2.7367,-4.6179,-2.3372,-1.4506,-3.0839,52.8785,65.9385,-124.9623,-50.3653,-99.6407,-32.1294,21.7207,33.8782,-2.5943,-5.8117,8.5907,20.82,27.39,1.1067,1.067,50.9132,-0.0746,10.97,15.56,17.3012,-0.5751,0.8979,673136214,720567153.5,659791420.0,2897.7354,2866.5233,941.3214,649.2466,4246231.0659,2266769.9111,48012834.65,48185364.0957,45918594.1846,44958966.0066,-3958922.3096,18.2117,1.6516,-17.1067,-42.5153,11129594.9364,13931582.1708,-2.1945,57806603586.9,-1380.5167,-1298.7295,-1352.4386,8.9898,-137.5975,-43.5854,-9.3516,-0.3434,-5.6608,12.9512,26.0717,31.6204,33.6268,48,24,72,0.6238,0.2588,-0.2178,0.3911,0.6089,-4.68,2.841,-18.9913,-17.8727,-16.5611,-0.0056,0.0024,35.8818,0.3497,-0.1679,-0.8111,-0.5178,-6.6,6.2231,5.8684,0.6735,-3.81,6.91,59.6352,59.3764,1.636,59.2771,1.0217,58.0943,57.3834,1.0484,130.426,124.6518,5.7742,118.9431,26.6977,-3.8157,-1.0557,0.0476,74.4925,91.0319,0.9796,1.0673,0.5714
106,688981.XSHG,688981,2021-01-26,38.6494,9.3145,0.2303,50.645,7.1083,26.0095,1.2916,0.0287,0.5907,2.4281,,0,,0.488,0.407,3.5466,0.0053,0.0039,-0.001,1.5914,0.4044,2.5968,0.5346,0.2742,0.0368,0.48,,0.0993,0.2169,59.621,63.0096,59.5196,59.1654,59.843,0.5202,1.8681,0.7258,0.2823,0.0074,,-0.0385,4.6226,0.3885,0.4216,0.2381,1.1849,0.0277,0.0091,78.7057,4.574,-0.7718,26.8801,24.9053,0.0719,0.3898,0.1366,60.423,61.6617,59.796,58.734,59.8183,75.0427,35.1471,1.0614,1.3471,3.3713,0.1308,17.6382,0.512,1.7953,0.1308,0.0058,3.4019,0.1479,0.1479,0.2357,5.654,0.5832,4.749,29.762,126.6178,17.5797,0.5,3.3842,0.9364,1.149,0.9884,0.0308,,0.0833,,43.8393,-0.3273,-0.3273,0.7619,1.1376,1.6615,0.0069,,0.9991,0.1844,0.1535,3.3897,0.0483,0.043,0.0469,0.0541,0.042,0.0375,97.1095,1.6818,-0.1193,-58.0,0.0065,0.328,60,0.0583,-0.0918,42.0,0.3594,0.1253,0.4612,0.037,0.0625,0.0253,-398.7941,3,0.288,0.2618,-0.6723,0.0076,1,-0.5962,0.2421,2.632,2.6106,-1.0642,-0.0268,1.7809,-0.064,54.2665,65.3255,-53.929,-18.9225,29.8269,5.4747,27.7335,31.83,19.5405,-3.0804,14.8953,20.82,27.47,1.2436,0.9247,57.3537,-0.0636,9.57,17.32,28.8211,-0.8852,0.8993,727382029,704733055.5,675690564.5,2994.8849,2722.9717,859.7934,365.4927,3913448.0131,2582315.8018,49146103.8045,49117741.1579,46535425.3561,48054582.3377,-2662264.4226,15.728,1.7083,-9.5897,-17.9513,10812900.5862,12752983.5209,-2.3097,59762050152.1,-1326.2709,-1297.0962,-1358.882,4.7415,-87.2998,-19.5589,-9.4428,-1.0488,-3.158,17.5171,23.0256,29.2159,33.2075,48,20,68,0.5493,0.2512,-0.0566,0.4717,0.5283,-4.06,1.254,-17.3458,-18.0827,-16.6252,-0.0052,0.0018,44.9773,0.1918,-0.2936,-0.2809,-0.5419,26.2303,6.5839,5.2845,0.6773,-3.51,10.47,59.6575,59.4063,1.5188,59.2545,0.9912,58.5159,58.7633,1.0108,146.1151,131.5789,14.5362,134.8369,26.4359,-1.8563,0.1237,0.0331,74.4925,93.7933,0.9706,1.0971,0.625
107,688981.XSHG,688981,2021-01-27,38.6494,9.3145,0.2303,50.645,7.1083,26.0095,1.2916,0.0287,0.5907,2.4281,,0,,0.488,0.407,3.5466,0.0048,0.0053,-0.0023,1.5914,0.4044,2.5968,0.5346,0.2742,0.0373,0.48,,0.0993,0.2169,59.2754,62.9221,59.3482,58.6836,59.7734,0.5202,1.8681,0.7258,0.2823,0.0077,,-0.0385,4.6226,0.3885,0.4216,0.2381,1.1883,0.0277,0.0091,78.7057,4.574,-0.7718,26.8451,24.8702,0.0719,0.3898,0.1366,59.929,61.4427,60.0555,58.396,59.7043,65.8722,35.6406,1.0636,1.3471,3.3713,0.1308,17.6382,0.512,1.7953,0.1308,0.0058,3.4019,0.1479,0.1479,0.2357,5.654,0.5832,4.5853,28.7364,122.2546,16.9739,0.4167,3.3842,0.9212,1.0988,0.9716,0.0308,,0.0833,,34.0793,-0.3623,-0.3623,0.7619,1.1376,1.6615,0.0069,,0.9991,0.1844,0.1535,3.3897,0.047,0.0422,0.0475,0.0539,0.0399,0.0371,47.2193,1.6818,-0.1193,-60.0,0.0081,0.5867,60,0.0691,0.0386,42.0,0.5267,0.2151,0.4794,0.0385,0.0625,0.0253,-398.7941,3,0.2294,0.2298,0.2966,0.0079,1,-0.754,0.262,2.619,2.5838,-3.686,-3.8889,-1.1576,-3.3235,55.5739,64.5371,-67.1488,-55.878,-9.3999,-12.2912,24.9714,29.5438,15.8266,-4.5635,9.8801,20.82,28.21,1.0778,1.0854,49.8243,-0.0788,11.63,16.82,18.2425,-1.3098,0.9003,693629809,690925734.333,688977674.75,3044.5551,2579.8013,759.7861,470.0993,3363817.1245,1165293.5703,46347215.84,46753814.8259,45588521.2556,43287128.2251,-4397047.1084,10.3635,1.4985,-53.6277,-26.4864,12136057.7801,11148145.7868,-2.5408,60760903672.9,-1353.9615,-1296.7692,-1362.8207,0.1386,-97.0591,-16.7624,-7.8656,-0.8193,-3.3285,15.2568,21.5819,27.6097,32.3933,48,16,64,0.455,0.078,-0.085,0.4575,0.5425,-4.94,-0.253,-18.5089,-18.3377,-16.8956,-0.0053,0.0011,39.8134,0.0335,-0.3841,-0.1763,-0.5822,-17.7189,7.2818,4.4073,0.7,-3.52,7.59,59.3594,59.2814,1.2436,59.1084,1.0241,57.9039,57.9944,1.0383,133.8715,129.9766,3.8949,130.292,26.2445,-1.8797,0.5703,0.0424,71.9255,93.7933,0.9206,1.0438,0.5714
